State,Year,Perpetrator Sex,Weapon,Crime Solved,Solved Total
Oklahoma,1981,Unknown,Blunt Object,No,4
Oklahoma,1981,Unknown,Drowning,No,2
Oklahoma,1981,Unknown,Fire,No,2
Oklahoma,1981,Unknown,Firearm,No,4
Oklahoma,1981,Unknown,Gun,No,2
Oklahoma,1981,Unknown,Handgun,No,19
Oklahoma,1981,Unknown,Knife,No,7
Oklahoma,1981,Unknown,Rifle,No,4
Oklahoma,1981,Unknown,Shotgun,No,2
Oklahoma,1981,Unknown,Unknown,No,5
Oklahoma,1982,Female,Blunt Object,Yes,4
Oklahoma,1982,Female,Handgun,Yes,30
Oklahoma,1982,Female,Knife,Yes,10
Oklahoma,1982,Female,Poison,Yes,1
Oklahoma,1982,Female,Rifle,Yes,5
Oklahoma,1982,Female,Shotgun,Yes,2
Oklahoma,1982,Female,Unknown,Yes,1
Oklahoma,1982,Male,Blunt Object,Yes,30
Oklahoma,1982,Male,Fire,Yes,1
Oklahoma,1982,Male,Handgun,Yes,119
Oklahoma,1982,Male,Knife,Yes,38
Oklahoma,1982,Male,Rifle,Yes,32
Oklahoma,1982,Male,Shotgun,Yes,28
Oklahoma,1982,Male,Strangulation,Yes,3
Oklahoma,1982,Male,Suffocation,Yes,1
Oklahoma,1982,Male,Unknown,Yes,5
Oklahoma,1982,Unknown,Blunt Object,No,10
Oklahoma,1982,Unknown,Fire,No,1
Oklahoma,1982,Unknown,Handgun,No,20
Oklahoma,1982,Unknown,Knife,No,13
Oklahoma,1982,Unknown,Poison,No,1
Oklahoma,1982,Unknown,Rifle,No,2
Oklahoma,1982,Unknown,Shotgun,No,7
Oklahoma,1982,Unknown,Strangulation,No,9
Oklahoma,1982,Unknown,Suffocation,No,1
Oklahoma,1982,Unknown,Unknown,No,4
Oklahoma,1983,Female,Blunt Object,Yes,2
Oklahoma,1983,Female,Handgun,Yes,21
Oklahoma,1983,Female,Knife,Yes,3
Oklahoma,1983,Female,Shotgun,Yes,1
Oklahoma,1983,Female,Strangulation,Yes,1
Oklahoma,1983,Female,Suffocation,Yes,1
Oklahoma,1983,Male,Blunt Object,Yes,32
Oklahoma,1983,Male,Drowning,Yes,1
Oklahoma,1983,Male,Fire,Yes,3
Oklahoma,1983,Male,Firearm,Yes,1
Oklahoma,1983,Male,Gun,Yes,1
Oklahoma,1983,Male,Handgun,Yes,86
Oklahoma,1983,Male,Knife,Yes,35
Oklahoma,1983,Male,Rifle,Yes,14
Oklahoma,1983,Male,Shotgun,Yes,21
Oklahoma,1983,Male,Strangulation,Yes,1
Oklahoma,1983,Male,Unknown,Yes,4
Oklahoma,1983,Unknown,Blunt Object,No,8
Oklahoma,1983,Unknown,Fire,No,1
Oklahoma,1983,Unknown,Firearm,No,1
Oklahoma,1983,Unknown,Handgun,No,15
Oklahoma,1983,Unknown,Knife,No,7
Oklahoma,1983,Unknown,Rifle,No,3
Oklahoma,1983,Unknown,Shotgun,No,2
Oklahoma,1983,Unknown,Strangulation,No,3
Oklahoma,1983,Unknown,Unknown,No,4
Oklahoma,1984,Female,Blunt Object,Yes,3
Oklahoma,1984,Female,Fire,Yes,1
Oklahoma,1984,Female,Handgun,Yes,14
Oklahoma,1984,Female,Knife,Yes,7
Oklahoma,1984,Female,Rifle,Yes,1
Oklahoma,1984,Female,Shotgun,Yes,1
Oklahoma,1984,Female,Strangulation,Yes,1
Oklahoma,1984,Female,Unknown,Yes,1
Oklahoma,1984,Male,Blunt Object,Yes,19
Oklahoma,1984,Male,Drowning,Yes,1
Oklahoma,1984,Male,Fire,Yes,1
Oklahoma,1984,Male,Handgun,Yes,89
Oklahoma,1984,Male,Knife,Yes,31
Oklahoma,1984,Male,Rifle,Yes,16
Oklahoma,1984,Male,Shotgun,Yes,24
Oklahoma,1984,Male,Strangulation,Yes,5
Oklahoma,1984,Male,Suffocation,Yes,2
Oklahoma,1984,Male,Unknown,Yes,2
Oklahoma,1984,Unknown,Blunt Object,No,8
Oklahoma,1984,Unknown,Drugs,No,1
Oklahoma,1984,Unknown,Fire,No,1
Oklahoma,1984,Unknown,Firearm,No,3
Oklahoma,1984,Unknown,Handgun,No,13
Oklahoma,1984,Unknown,Knife,No,6
Oklahoma,1984,Unknown,Shotgun,No,1
Oklahoma,1984,Unknown,Strangulation,No,1
Oklahoma,1984,Unknown,Suffocation,No,1
Oklahoma,1984,Unknown,Unknown,No,10
Oklahoma,1985,Female,Blunt Object,Yes,4
Oklahoma,1985,Female,Handgun,Yes,16
Oklahoma,1985,Female,Knife,Yes,7
Oklahoma,1985,Female,Shotgun,Yes,3
Oklahoma,1985,Female,Suffocation,Yes,1
Oklahoma,1985,Male,Blunt Object,Yes,21
Oklahoma,1985,Male,Fire,Yes,4
Oklahoma,1985,Male,Firearm,Yes,1
Oklahoma,1985,Male,Handgun,Yes,96
Oklahoma,1985,Male,Knife,Yes,33
Oklahoma,1985,Male,Rifle,Yes,18
Oklahoma,1985,Male,Shotgun,Yes,27
Oklahoma,1985,Male,Unknown,Yes,9
Oklahoma,1985,Unknown,Blunt Object,No,6
Oklahoma,1985,Unknown,Handgun,No,20
Oklahoma,1985,Unknown,Knife,No,8
Oklahoma,1985,Unknown,Rifle,No,1
Oklahoma,1985,Unknown,Shotgun,No,2
Oklahoma,1985,Unknown,Strangulation,No,2
Oklahoma,1985,Unknown,Unknown,No,4
Oklahoma,1986,Female,Blunt Object,Yes,4
Oklahoma,1986,Female,Drowning,Yes,1
Oklahoma,1986,Female,Handgun,Yes,14
Oklahoma,1986,Female,Knife,Yes,12
Oklahoma,1986,Female,Shotgun,Yes,1
Oklahoma,1986,Female,Unknown,Yes,1
Oklahoma,1986,Male,Blunt Object,Yes,28
Oklahoma,1986,Male,Drowning,Yes,1
Oklahoma,1986,Male,Drugs,Yes,1
Oklahoma,1986,Male,Fire,Yes,2
Oklahoma,1986,Male,Firearm,Yes,1
Oklahoma,1986,Male,Handgun,Yes,102
Oklahoma,1986,Male,Knife,Yes,29
Oklahoma,1986,Male,Rifle,Yes,21
Oklahoma,1986,Male,Shotgun,Yes,18
Oklahoma,1986,Male,Strangulation,Yes,3
Oklahoma,1986,Male,Suffocation,Yes,2
Oklahoma,1986,Male,Unknown,Yes,4
Oklahoma,1986,Unknown,Blunt Object,No,6
Oklahoma,1986,Unknown,Drugs,No,1
Oklahoma,1986,Unknown,Fire,No,1
Oklahoma,1986,Unknown,Firearm,No,2
Oklahoma,1986,Unknown,Handgun,No,14
Oklahoma,1986,Unknown,Knife,No,4
Oklahoma,1986,Unknown,Shotgun,No,4
Oklahoma,1986,Unknown,Strangulation,No,2
Oklahoma,1986,Unknown,Unknown,No,6
Oklahoma,1987,Female,Handgun,Yes,20
Oklahoma,1987,Female,Knife,Yes,5
Oklahoma,1987,Female,Rifle,Yes,3
Oklahoma,1987,Female,Shotgun,Yes,2
Oklahoma,1987,Female,Unknown,Yes,3
Oklahoma,1987,Male,Blunt Object,Yes,26
Oklahoma,1987,Male,Drugs,Yes,1
Oklahoma,1987,Male,Fire,Yes,8
Oklahoma,1987,Male,Handgun,Yes,77
Oklahoma,1987,Male,Knife,Yes,27
Oklahoma,1987,Male,Rifle,Yes,20
Oklahoma,1987,Male,Shotgun,Yes,12
Oklahoma,1987,Male,Strangulation,Yes,3
Oklahoma,1987,Male,Suffocation,Yes,3
Oklahoma,1987,Male,Unknown,Yes,5
Oklahoma,1987,Unknown,Blunt Object,No,5
Oklahoma,1987,Unknown,Fire,No,2
Oklahoma,1987,Unknown,Firearm,No,1
Oklahoma,1987,Unknown,Handgun,No,23
Oklahoma,1987,Unknown,Knife,No,3
Oklahoma,1987,Unknown,Rifle,No,2
Oklahoma,1987,Unknown,Shotgun,No,5
Oklahoma,1987,Unknown,Strangulation,No,4
Oklahoma,1987,Unknown,Unknown,No,8
Oklahoma,1988,Female,Blunt Object,Yes,6
Oklahoma,1988,Female,Fire,Yes,1
Oklahoma,1988,Female,Handgun,Yes,12
Oklahoma,1988,Female,Knife,Yes,6
Oklahoma,1988,Female,Shotgun,Yes,2
Oklahoma,1988,Female,Unknown,Yes,2
Oklahoma,1988,Male,Blunt Object,Yes,29
Oklahoma,1988,Male,Handgun,Yes,79
Oklahoma,1988,Male,Knife,Yes,43
Oklahoma,1988,Male,Rifle,Yes,13
Oklahoma,1988,Male,Shotgun,Yes,11
Oklahoma,1988,Male,Suffocation,Yes,1
Oklahoma,1988,Male,Unknown,Yes,7
Oklahoma,1988,Unknown,Blunt Object,No,6
Oklahoma,1988,Unknown,Explosives,No,1
Oklahoma,1988,Unknown,Handgun,No,13
Oklahoma,1988,Unknown,Knife,No,11
Oklahoma,1988,Unknown,Shotgun,No,4
Oklahoma,1988,Unknown,Strangulation,No,2
Oklahoma,1988,Unknown,Suffocation,No,1
Oklahoma,1988,Unknown,Unknown,No,15
Oklahoma,1989,Female,Blunt Object,Yes,3
Oklahoma,1989,Female,Fire,Yes,1
Oklahoma,1989,Female,Handgun,Yes,11
Oklahoma,1989,Female,Knife,Yes,6
Oklahoma,1989,Female,Poison,Yes,1
Oklahoma,1989,Female,Rifle,Yes,5
Oklahoma,1989,Female,Shotgun,Yes,1
Oklahoma,1989,Female,Strangulation,Yes,1
Oklahoma,1989,Female,Suffocation,Yes,2
Oklahoma,1989,Female,Unknown,Yes,1
Oklahoma,1989,Male,Blunt Object,Yes,24
Oklahoma,1989,Male,Explosives,Yes,1
Oklahoma,1989,Male,Fire,Yes,1
Oklahoma,1989,Male,Firearm,Yes,1
Oklahoma,1989,Male,Gun,Yes,1
Oklahoma,1989,Male,Handgun,Yes,72
Oklahoma,1989,Male,Knife,Yes,20
Oklahoma,1989,Male,Rifle,Yes,22
Oklahoma,1989,Male,Shotgun,Yes,22
Oklahoma,1989,Male,Unknown,Yes,3
Oklahoma,1989,Unknown,Blunt Object,No,4
Oklahoma,1989,Unknown,Firearm,No,1
Oklahoma,1989,Unknown,Handgun,No,17
Oklahoma,1989,Unknown,Knife,No,3
Oklahoma,1989,Unknown,Rifle,No,2
Oklahoma,1989,Unknown,Strangulation,No,5
Oklahoma,1989,Unknown,Unknown,No,9
Oklahoma,1990,Female,Blunt Object,Yes,2
Oklahoma,1990,Female,Fire,Yes,2
Oklahoma,1990,Female,Handgun,Yes,13
Oklahoma,1990,Female,Knife,Yes,8
Oklahoma,1990,Female,Rifle,Yes,1
Oklahoma,1990,Female,Shotgun,Yes,1
Oklahoma,1990,Female,Suffocation,Yes,1
Oklahoma,1990,Female,Unknown,Yes,5
Oklahoma,1990,Male,Blunt Object,Yes,21
Oklahoma,1990,Male,Fire,Yes,2
Oklahoma,1990,Male,Handgun,Yes,89
Oklahoma,1990,Male,Knife,Yes,39
Oklahoma,1990,Male,Rifle,Yes,11
Oklahoma,1990,Male,Shotgun,Yes,22
Oklahoma,1990,Male,Strangulation,Yes,1
Oklahoma,1990,Male,Suffocation,Yes,1
Oklahoma,1990,Male,Unknown,Yes,5
Oklahoma,1990,Unknown,Blunt Object,No,9
Oklahoma,1990,Unknown,Fire,No,2
Oklahoma,1990,Unknown,Handgun,No,22
Oklahoma,1990,Unknown,Rifle,No,2
Oklahoma,1990,Unknown,Shotgun,No,3
Oklahoma,1990,Unknown,Strangulation,No,1
Oklahoma,1990,Unknown,Unknown,No,9
Oklahoma,1991,Female,Blunt Object,Yes,4
Oklahoma,1991,Female,Handgun,Yes,10
Oklahoma,1991,Female,Knife,Yes,11
Oklahoma,1991,Female,Rifle,Yes,2
Oklahoma,1991,Female,Shotgun,Yes,6
Oklahoma,1991,Female,Unknown,Yes,1
Oklahoma,1991,Male,Blunt Object,Yes,35
Oklahoma,1991,Male,Fire,Yes,1
Oklahoma,1991,Male,Gun,Yes,1
Oklahoma,1991,Male,Handgun,Yes,90
Oklahoma,1991,Male,Knife,Yes,24
Oklahoma,1991,Male,Poison,Yes,1
Oklahoma,1991,Male,Rifle,Yes,9
Oklahoma,1991,Male,Shotgun,Yes,12
Oklahoma,1991,Male,Suffocation,Yes,1
Oklahoma,1991,Male,Unknown,Yes,4
Oklahoma,1991,Unknown,Blunt Object,No,3
Oklahoma,1991,Unknown,Drowning,No,1
Oklahoma,1991,Unknown,Fire,No,1
Oklahoma,1991,Unknown,Gun,No,1
Oklahoma,1991,Unknown,Handgun,No,19
Oklahoma,1991,Unknown,Knife,No,2
Oklahoma,1991,Unknown,Shotgun,No,2
Oklahoma,1991,Unknown,Unknown,No,5
Oklahoma,1992,Female,Blunt Object,Yes,2
Oklahoma,1992,Female,Fire,Yes,1
Oklahoma,1992,Female,Handgun,Yes,11
Oklahoma,1992,Female,Knife,Yes,3
Oklahoma,1992,Female,Rifle,Yes,2
Oklahoma,1992,Female,Shotgun,Yes,3
Oklahoma,1992,Female,Suffocation,Yes,1
Oklahoma,1992,Male,Blunt Object,Yes,20
Oklahoma,1992,Male,Drugs,Yes,1
Oklahoma,1992,Male,Fire,Yes,1
Oklahoma,1992,Male,Firearm,Yes,1
Oklahoma,1992,Male,Handgun,Yes,83
Oklahoma,1992,Male,Knife,Yes,30
Oklahoma,1992,Male,Rifle,Yes,11
Oklahoma,1992,Male,Shotgun,Yes,12
Oklahoma,1992,Male,Unknown,Yes,3
Oklahoma,1992,Unknown,Blunt Object,No,4
Oklahoma,1992,Unknown,Handgun,No,18
Oklahoma,1992,Unknown,Knife,No,11
Oklahoma,1992,Unknown,Strangulation,No,2
Oklahoma,1992,Unknown,Unknown,No,1
Oklahoma,1993,Female,Blunt Object,Yes,1
Oklahoma,1993,Female,Handgun,Yes,14
Oklahoma,1993,Female,Knife,Yes,3
Oklahoma,1993,Female,Rifle,Yes,1
Oklahoma,1993,Female,Shotgun,Yes,3
Oklahoma,1993,Female,Unknown,Yes,1
Oklahoma,1993,Male,Blunt Object,Yes,21
Oklahoma,1993,Male,Drugs,Yes,2
Oklahoma,1993,Male,Fire,Yes,9
Oklahoma,1993,Male,Firearm,Yes,1
Oklahoma,1993,Male,Handgun,Yes,113
Oklahoma,1993,Male,Knife,Yes,29
Oklahoma,1993,Male,Rifle,Yes,21
Oklahoma,1993,Male,Shotgun,Yes,15
Oklahoma,1993,Male,Strangulation,Yes,3
Oklahoma,1993,Male,Unknown,Yes,7
Oklahoma,1993,Unknown,Blunt Object,No,6
Oklahoma,1993,Unknown,Fire,No,1
Oklahoma,1993,Unknown,Handgun,No,30
Oklahoma,1993,Unknown,Knife,No,7
Oklahoma,1993,Unknown,Strangulation,No,2
Oklahoma,1993,Unknown,Suffocation,No,1
Oklahoma,1993,Unknown,Unknown,No,10
Oklahoma,1994,Female,Blunt Object,Yes,4
Oklahoma,1994,Female,Fire,Yes,1
Oklahoma,1994,Female,Gun,Yes,1
Oklahoma,1994,Female,Handgun,Yes,13
Oklahoma,1994,Female,Knife,Yes,6
Oklahoma,1994,Female,Rifle,Yes,2
Oklahoma,1994,Female,Shotgun,Yes,2
Oklahoma,1994,Female,Suffocation,Yes,1
Oklahoma,1994,Female,Unknown,Yes,2
Oklahoma,1994,Male,Blunt Object,Yes,19
Oklahoma,1994,Male,Handgun,Yes,96
Oklahoma,1994,Male,Knife,Yes,19
Oklahoma,1994,Male,Rifle,Yes,14
Oklahoma,1994,Male,Shotgun,Yes,22
Oklahoma,1994,Male,Strangulation,Yes,2
Oklahoma,1994,Male,Suffocation,Yes,1
Oklahoma,1994,Male,Unknown,Yes,2
Oklahoma,1994,Unknown,Blunt Object,No,2
Oklahoma,1994,Unknown,Firearm,No,2
Oklahoma,1994,Unknown,Handgun,No,32
Oklahoma,1994,Unknown,Knife,No,7
Oklahoma,1994,Unknown,Rifle,No,1
Oklahoma,1994,Unknown,Shotgun,No,3
Oklahoma,1994,Unknown,Strangulation,No,1
Oklahoma,1994,Unknown,Suffocation,No,1
Oklahoma,1994,Unknown,Unknown,No,3
Oklahoma,1995,Female,Blunt Object,Yes,3
Oklahoma,1995,Female,Drowning,Yes,1
Oklahoma,1995,Female,Handgun,Yes,11
Oklahoma,1995,Female,Knife,Yes,6
Oklahoma,1995,Female,Rifle,Yes,4
Oklahoma,1995,Female,Shotgun,Yes,1
Oklahoma,1995,Female,Strangulation,Yes,1
Oklahoma,1995,Female,Suffocation,Yes,1
Oklahoma,1995,Male,Blunt Object,Yes,28
Oklahoma,1995,Male,Explosives,Yes,154
Oklahoma,1995,Male,Fire,Yes,1
Oklahoma,1995,Male,Firearm,Yes,1
Oklahoma,1995,Male,Handgun,Yes,94
Oklahoma,1995,Male,Knife,Yes,23
Oklahoma,1995,Male,Rifle,Yes,13
Oklahoma,1995,Male,Shotgun,Yes,14
Oklahoma,1995,Male,Strangulation,Yes,2
Oklahoma,1995,Male,Suffocation,Yes,2
Oklahoma,1995,Male,Unknown,Yes,2
Oklahoma,1995,Unknown,Blunt Object,No,5
Oklahoma,1995,Unknown,Fire,No,1
Oklahoma,1995,Unknown,Handgun,No,19
Oklahoma,1995,Unknown,Knife,No,6
Oklahoma,1995,Unknown,Rifle,No,2
Oklahoma,1995,Unknown,Shotgun,No,2
Oklahoma,1995,Unknown,Strangulation,No,1
Oklahoma,1995,Unknown,Unknown,No,3
Oklahoma,1996,Female,Blunt Object,Yes,3
Oklahoma,1996,Female,Handgun,Yes,10
Oklahoma,1996,Female,Knife,Yes,6
Oklahoma,1996,Female,Shotgun,Yes,3
Oklahoma,1996,Female,Suffocation,Yes,2
Oklahoma,1996,Female,Unknown,Yes,1
Oklahoma,1996,Male,Blunt Object,Yes,23
Oklahoma,1996,Male,Fire,Yes,1
Oklahoma,1996,Male,Firearm,Yes,3
Oklahoma,1996,Male,Handgun,Yes,89
Oklahoma,1996,Male,Knife,Yes,17
Oklahoma,1996,Male,Rifle,Yes,11
Oklahoma,1996,Male,Shotgun,Yes,20
Oklahoma,1996,Male,Strangulation,Yes,1
Oklahoma,1996,Male,Suffocation,Yes,2
Oklahoma,1996,Male,Unknown,Yes,2
Oklahoma,1996,Unknown,Blunt Object,No,12
Oklahoma,1996,Unknown,Fire,No,2
Oklahoma,1996,Unknown,Firearm,No,3
Oklahoma,1996,Unknown,Handgun,No,17
Oklahoma,1996,Unknown,Knife,No,5
Oklahoma,1996,Unknown,Shotgun,No,1
Oklahoma,1996,Unknown,Unknown,No,1
Oklahoma,1997,Female,Blunt Object,Yes,2
Oklahoma,1997,Female,Fire,Yes,1
Oklahoma,1997,Female,Handgun,Yes,6
Oklahoma,1997,Female,Knife,Yes,3
Oklahoma,1997,Female,Rifle,Yes,2
Oklahoma,1997,Female,Shotgun,Yes,2
Oklahoma,1997,Female,Suffocation,Yes,2
Oklahoma,1997,Male,Blunt Object,Yes,22
Oklahoma,1997,Male,Drowning,Yes,3
Oklahoma,1997,Male,Drugs,Yes,1
Oklahoma,1997,Male,Fire,Yes,1
Oklahoma,1997,Male,Gun,Yes,1
Oklahoma,1997,Male,Handgun,Yes,99
Oklahoma,1997,Male,Knife,Yes,22
Oklahoma,1997,Male,Rifle,Yes,18
Oklahoma,1997,Male,Shotgun,Yes,15
Oklahoma,1997,Male,Strangulation,Yes,2
Oklahoma,1997,Male,Unknown,Yes,3
Oklahoma,1997,Unknown,Blunt Object,No,3
Oklahoma,1997,Unknown,Fire,No,1
Oklahoma,1997,Unknown,Firearm,No,1
Oklahoma,1997,Unknown,Handgun,No,25
Oklahoma,1997,Unknown,Knife,No,3
Oklahoma,1997,Unknown,Rifle,No,2
Oklahoma,1997,Unknown,Shotgun,No,1
Oklahoma,1997,Unknown,Strangulation,No,1
Oklahoma,1997,Unknown,Unknown,No,7
Oklahoma,1998,Female,Blunt Object,Yes,4
Oklahoma,1998,Female,Handgun,Yes,5
Oklahoma,1998,Female,Knife,Yes,4
Oklahoma,1998,Male,Blunt Object,Yes,28
Oklahoma,1998,Male,Fall,Yes,1
Oklahoma,1998,Male,Firearm,Yes,1
Oklahoma,1998,Male,Handgun,Yes,84
Oklahoma,1998,Male,Knife,Yes,14
Oklahoma,1998,Male,Rifle,Yes,12
Oklahoma,1998,Male,Shotgun,Yes,11
Oklahoma,1998,Male,Strangulation,Yes,2
Oklahoma,1998,Male,Suffocation,Yes,1
Oklahoma,1998,Male,Unknown,Yes,8
Oklahoma,1998,Unknown,Blunt Object,No,4
Oklahoma,1998,Unknown,Fire,No,2
Oklahoma,1998,Unknown,Firearm,No,2
Oklahoma,1998,Unknown,Handgun,No,11
Oklahoma,1998,Unknown,Knife,No,5
Oklahoma,1998,Unknown,Rifle,No,4
Oklahoma,1998,Unknown,Shotgun,No,6
Oklahoma,1998,Unknown,Strangulation,No,1
Oklahoma,1998,Unknown,Unknown,No,5
Oklahoma,1999,Female,Blunt Object,Yes,4
Oklahoma,1999,Female,Drowning,Yes,1
Oklahoma,1999,Female,Fire,Yes,1
Oklahoma,1999,Female,Handgun,Yes,9
Oklahoma,1999,Female,Knife,Yes,5
Oklahoma,1999,Female,Rifle,Yes,1
Oklahoma,1999,Female,Shotgun,Yes,3
Oklahoma,1999,Female,Suffocation,Yes,2
Oklahoma,1999,Female,Unknown,Yes,2
Oklahoma,1999,Male,Blunt Object,Yes,18
Oklahoma,1999,Male,Drowning,Yes,2
Oklahoma,1999,Male,Firearm,Yes,1
Oklahoma,1999,Male,Handgun,Yes,103
Oklahoma,1999,Male,Knife,Yes,26
Oklahoma,1999,Male,Poison,Yes,1
Oklahoma,1999,Male,Rifle,Yes,9
Oklahoma,1999,Male,Shotgun,Yes,15
Oklahoma,1999,Male,Unknown,Yes,6
Oklahoma,1999,Unknown,Blunt Object,No,6
Oklahoma,1999,Unknown,Firearm,No,5
Oklahoma,1999,Unknown,Handgun,No,23
Oklahoma,1999,Unknown,Knife,No,3
Oklahoma,1999,Unknown,Rifle,No,5
Oklahoma,1999,Unknown,Shotgun,No,2
Oklahoma,1999,Unknown,Unknown,No,1
Oklahoma,2000,Female,Blunt Object,Yes,6
Oklahoma,2000,Female,Fire,Yes,2
Oklahoma,2000,Female,Firearm,Yes,1
Oklahoma,2000,Female,Handgun,Yes,3
Oklahoma,2000,Female,Knife,Yes,6
Oklahoma,2000,Female,Poison,Yes,1
Oklahoma,2000,Female,Suffocation,Yes,2
Oklahoma,2000,Female,Unknown,Yes,1
Oklahoma,2000,Male,Blunt Object,Yes,22
Oklahoma,2000,Male,Drugs,Yes,1
Oklahoma,2000,Male,Firearm,Yes,2
Oklahoma,2000,Male,Handgun,Yes,70
Oklahoma,2000,Male,Knife,Yes,20
Oklahoma,2000,Male,Poison,Yes,1
Oklahoma,2000,Male,Rifle,Yes,18
Oklahoma,2000,Male,Shotgun,Yes,10
Oklahoma,2000,Male,Strangulation,Yes,1
Oklahoma,2000,Unknown,Blunt Object,No,4
Oklahoma,2000,Unknown,Firearm,No,2
Oklahoma,2000,Unknown,Handgun,No,17
Oklahoma,2000,Unknown,Knife,No,4
Oklahoma,2000,Unknown,Rifle,No,1
Oklahoma,2000,Unknown,Shotgun,No,2
Oklahoma,2000,Unknown,Suffocation,No,1
Oklahoma,2000,Unknown,Unknown,No,4
Oklahoma,2001,Female,Blunt Object,Yes,2
Oklahoma,2001,Female,Fire,Yes,1
Oklahoma,2001,Female,Handgun,Yes,7
Oklahoma,2001,Female,Knife,Yes,5
Oklahoma,2001,Female,Rifle,Yes,1
Oklahoma,2001,Female,Shotgun,Yes,2
Oklahoma,2001,Male,Blunt Object,Yes,18
Oklahoma,2001,Male,Drugs,Yes,2
Oklahoma,2001,Male,Fire,Yes,5
Oklahoma,2001,Male,Firearm,Yes,2
Oklahoma,2001,Male,Handgun,Yes,70
Oklahoma,2001,Male,Knife,Yes,24
Oklahoma,2001,Male,Poison,Yes,1
Oklahoma,2001,Male,Rifle,Yes,11
Oklahoma,2001,Male,Shotgun,Yes,13
Oklahoma,2001,Male,Strangulation,Yes,5
Oklahoma,2001,Male,Unknown,Yes,2
Oklahoma,2001,Unknown,Blunt Object,No,8
Oklahoma,2001,Unknown,Drowning,No,1
Oklahoma,2001,Unknown,Fire,No,2
Oklahoma,2001,Unknown,Firearm,No,2
Oklahoma,2001,Unknown,Handgun,No,20
Oklahoma,2001,Unknown,Knife,No,1
Oklahoma,2001,Unknown,Rifle,No,5
Oklahoma,2001,Unknown,Shotgun,No,1
Oklahoma,2001,Unknown,Strangulation,No,1
Oklahoma,2001,Unknown,Suffocation,No,1
Oklahoma,2001,Unknown,Unknown,No,2
Oklahoma,2002,Female,Blunt Object,Yes,4
Oklahoma,2002,Female,Drugs,Yes,1
Oklahoma,2002,Female,Handgun,Yes,8
Oklahoma,2002,Female,Knife,Yes,7
Oklahoma,2002,Male,Blunt Object,Yes,26
Oklahoma,2002,Male,Fire,Yes,1
Oklahoma,2002,Male,Firearm,Yes,4
Oklahoma,2002,Male,Gun,Yes,2
Oklahoma,2002,Male,Handgun,Yes,56
Oklahoma,2002,Male,Knife,Yes,25
Oklahoma,2002,Male,Rifle,Yes,12
Oklahoma,2002,Male,Shotgun,Yes,12
Oklahoma,2002,Male,Suffocation,Yes,1
Oklahoma,2002,Male,Unknown,Yes,5
Oklahoma,2002,Unknown,Blunt Object,No,3
Oklahoma,2002,Unknown,Fire,No,1
Oklahoma,2002,Unknown,Firearm,No,3
Oklahoma,2002,Unknown,Handgun,No,6
Oklahoma,2002,Unknown,Knife,No,5
Oklahoma,2002,Unknown,Rifle,No,1
Oklahoma,2002,Unknown,Strangulation,No,1
Oklahoma,2002,Unknown,Unknown,No,2
Oklahoma,2003,Female,Blunt Object,Yes,8
Oklahoma,2003,Female,Drugs,Yes,1
Oklahoma,2003,Female,Handgun,Yes,10
Oklahoma,2003,Female,Knife,Yes,3
Oklahoma,2003,Female,Unknown,Yes,3
Oklahoma,2003,Male,Blunt Object,Yes,21
Oklahoma,2003,Male,Fire,Yes,1
Oklahoma,2003,Male,Firearm,Yes,7
Oklahoma,2003,Male,Handgun,Yes,83
Oklahoma,2003,Male,Knife,Yes,17
Oklahoma,2003,Male,Rifle,Yes,14
Oklahoma,2003,Male,Shotgun,Yes,7
Oklahoma,2003,Male,Strangulation,Yes,1
Oklahoma,2003,Male,Unknown,Yes,2
Oklahoma,2003,Unknown,Blunt Object,No,2
Oklahoma,2003,Unknown,Drugs,No,1
Oklahoma,2003,Unknown,Fire,No,1
Oklahoma,2003,Unknown,Firearm,No,10
Oklahoma,2003,Unknown,Handgun,No,21
Oklahoma,2003,Unknown,Knife,No,9
Oklahoma,2003,Unknown,Shotgun,No,1
Oklahoma,2003,Unknown,Strangulation,No,2
Oklahoma,2003,Unknown,Suffocation,No,2
Oklahoma,2003,Unknown,Unknown,No,5
Oklahoma,2004,Female,Blunt Object,Yes,7
Oklahoma,2004,Female,Drugs,Yes,2
Oklahoma,2004,Female,Fire,Yes,1
Oklahoma,2004,Female,Handgun,Yes,6
Oklahoma,2004,Female,Knife,Yes,6
Oklahoma,2004,Female,Shotgun,Yes,2
Oklahoma,2004,Female,Unknown,Yes,1
Oklahoma,2004,Male,Blunt Object,Yes,20
Oklahoma,2004,Male,Drugs,Yes,1
Oklahoma,2004,Male,Firearm,Yes,3
Oklahoma,2004,Male,Handgun,Yes,71
Oklahoma,2004,Male,Knife,Yes,22
Oklahoma,2004,Male,Rifle,Yes,7
Oklahoma,2004,Male,Shotgun,Yes,14
Oklahoma,2004,Male,Strangulation,Yes,2
Oklahoma,2004,Male,Suffocation,Yes,1
Oklahoma,2004,Male,Unknown,Yes,4
Oklahoma,2004,Unknown,Blunt Object,No,5
Oklahoma,2004,Unknown,Drowning,No,1
Oklahoma,2004,Unknown,Firearm,No,3
Oklahoma,2004,Unknown,Handgun,No,15
Oklahoma,2004,Unknown,Knife,No,4
Oklahoma,2004,Unknown,Rifle,No,2
Oklahoma,2004,Unknown,Shotgun,No,1
Oklahoma,2004,Unknown,Unknown,No,4
Oklahoma,2005,Female,Blunt Object,Yes,3
